title,artist,title_listeners,title_scrobbles,title_tags,title_duration
А вона,KALUSH,473,"1,076","['ukrainian', 'rap', 'hip-hop', 'ukraine', 'ukrainian', 'rap', 'hip-hop']",2:33
Tipok,KALUSH,453,"2,483","['ukrainian', 'rap', 'hip-hop', 'ukraine', 'ukrainian', 'rap', 'hip-hop']",2:46
Грай музикант,KALUSH,450,"1,225","['ukrainian', 'rap', 'hip-hop', 'ukraine', 'ukrainian', 'rap', 'hip-hop']",Add lyrics on Musixmatch
Вайб (Vibe),KALUSH,448,"1,904","['ukrainian', 'rap', 'hip-hop', 'ukraine', 'ukrainian', 'rap', 'hip-hop']",2:21
Sleepwalking - Pink Panda House Edit,KALUSH,434,"1,275","['ukrainian', 'rap', 'hip-hop', 'ukraine', 'ukrainian', 'rap', 'hip-hop']",Add lyrics on Musixmatch
Таксі (feat. Христина Соловій),KALUSH,426,"2,098","['ukrainian', 'rap', 'hip-hop', 'ukraine', 'ukrainian', 'rap', 'hip-hop']",Add lyrics on Musixmatch
Тебе не попустить,KALUSH,407,"1,252","['ukrainian', 'rap', 'hip-hop', 'ukraine', 'ukrainian', 'rap', 'hip-hop']",2:09
Kalus'ki vechornici (feat. Tember Blanche) (feat. Tember Blanche),KALUSH,405,"1,952","['ukrainian', 'rap', 'hip-hop', 'ukraine', 'ukrainian', 'rap', 'hip-hop']",Add lyrics on Musixmatch
Додому,KALUSH,378,"1,751","['ukrainian', 'rap', 'hip-hop', 'ukraine', 'ukrainian', 'rap', 'hip-hop']",Add lyrics on Musixmatch
Fajna (feat. Skofka),KALUSH,353,"1,515","['ukrainian', 'rap', 'hip-hop', 'ukraine', 'ukrainian', 'rap', 'hip-hop']",Add lyrics on Musixmatch
Червона нитка,KALUSH,339,740,"['ukrainian', 'rap', 'hip-hop', 'ukraine', 'ukrainian', 'rap', 'hip-hop']",Add lyrics on Musixmatch
Горе,KALUSH,323,"1,110","['ukrainian', 'rap', 'hip-hop', 'ukraine', 'ukrainian', 'rap', 'hip-hop']",Add lyrics on Musixmatch
Тиші немає,KALUSH,319,930,"['ukrainian', 'rap', 'hip-hop', 'ukraine', 'ukrainian', 'rap', 'hip-hop']",Add lyrics on Musixmatch
Аромат волосся,KALUSH,304,666,"['ukrainian', 'rap', 'hip-hop', 'ukraine', 'ukrainian', 'rap', 'hip-hop']",Add lyrics on Musixmatch
Davaj nachistotu (feat. Skofka),KALUSH,279,"1,684","['ukrainian', 'rap', 'hip-hop', 'ukraine', 'ukrainian', 'rap', 'hip-hop']",Add lyrics on Musixmatch
Зорі,KALUSH,272,"3,967","['ukrainian', 'rap', 'hip-hop', 'ukraine', 'ukrainian', 'rap', 'hip-hop']",Add lyrics on Musixmatch
Scary Phonk,KALUSH,270,605,"['ukrainian', 'rap', 'hip-hop', 'ukraine', 'ukrainian', 'rap', 'hip-hop']",1:11
Gori (Gory),KALUSH,262,"1,030","['ukrainian', 'rap', 'hip-hop', 'ukraine', 'ukrainian', 'rap', 'hip-hop']",Add lyrics on Musixmatch
Пам'ятай,KALUSH,261,608,"['ukrainian', 'rap', 'hip-hop', 'ukraine', 'ukrainian', 'rap', 'hip-hop']",Add lyrics on Musixmatch
Калуські вечорниці,KALUSH,254,"1,241","['ukrainian', 'rap', 'hip-hop', 'ukraine', 'ukrainian', 'rap', 'hip-hop']",Add lyrics on Musixmatch
Khvili (feat. Jerry Heil) (feat. Jerry Heil),KALUSH,251,"1,043","['ukrainian', 'rap', 'hip-hop', 'ukraine', 'ukrainian', 'rap', 'hip-hop']",Add lyrics on Musixmatch
Sleepwalking (Pink Panda House Edit),KALUSH,217,465,"['ukrainian', 'rap', 'hip-hop', 'ukraine', 'ukrainian', 'rap', 'hip-hop']",2:33
Ne zabudu,KALUSH,216,632,"['ukrainian', 'rap', 'hip-hop', 'ukraine', 'ukrainian', 'rap', 'hip-hop']",3:24
Файна,KALUSH,200,"1,089","['ukrainian', 'rap', 'hip-hop', 'ukraine', 'ukrainian', 'rap', 'hip-hop']",Add lyrics on Musixmatch
Taksi,KALUSH,194,832,"['ukrainian', 'rap', 'hip-hop', 'ukraine', 'ukrainian', 'rap', 'hip-hop']",Add lyrics on Musixmatch
Ne marinuj,KALUSH,194,504,"['ukrainian', 'rap', 'hip-hop', 'ukraine', 'ukrainian', 'rap', 'hip-hop']",3:24
Stefania,KALUSH,187,"2,705","['rap', 'hip-hop', 'eurovision', 'eurovision song contest', 'preselection', 'ukrainian', 'rap', 'hip-hop']",Add lyrics on Musixmatch
Kalus'ki vechornici (feat. Tember Blanche),KALUSH,172,862,"['ukrainian', 'rap', 'hip-hop', 'ukraine', 'ukrainian', 'rap', 'hip-hop']",Add lyrics on Musixmatch
Інструкція,KALUSH,170,453,"['ukrainian', 'rap', 'hip-hop', 'ukraine', 'ukrainian', 'rap', 'hip-hop']",2:37
Ne napryagajsya (feat. Skofka),KALUSH,170,476,"['ukrainian', 'rap', 'hip-hop', 'ukraine', 'ukrainian', 'rap', 'hip-hop']",Add lyrics on Musixmatch
Ti gonish,KALUSH,161,521,"['ukrainian', 'rap', 'hip-hop', 'ukraine', 'ukrainian', 'rap', 'hip-hop']",2:09
Гори (Gory) (feat. alyona alyona),KALUSH,157,927,"['ukrainian', 'rap', 'hip-hop', 'ukraine', 'ukrainian', 'rap', 'hip-hop']",Add lyrics on Musixmatch
Додому (за участю виконавця Skofka),KALUSH,154,"1,441","['ukrainian', 'rap', 'hip-hop', 'ukraine', 'ukrainian', 'rap', 'hip-hop']",Add lyrics on Musixmatch
Хвилi,KALUSH,149,724,"['ukrainian', 'rap', 'hip-hop', 'ukraine', 'ukrainian', 'rap', 'hip-hop']",3:01
Mosti,KALUSH,148,514,"['ukrainian', 'rap', 'hip-hop', 'ukraine', 'ukrainian', 'rap', 'hip-hop']",3:30
Давай начистоту,KALUSH,147,743,"['ukrainian', 'rap', 'hip-hop', 'ukraine', 'ukrainian', 'rap', 'hip-hop']",Add lyrics on Musixmatch
Shtomber Vomber (Kalush Orchestra),KALUSH,147,673,"['ukrainian', 'rap', 'hip-hop', 'ukraine', 'ukrainian', 'rap', 'hip-hop']",Add lyrics on Musixmatch
Калуські вечорниці (за участю виконавця Tember Blanche),KALUSH,138,752,"['ukrainian', 'rap', 'hip-hop', 'ukraine', 'ukrainian', 'rap', 'hip-hop']",Add lyrics on Musixmatch
Mala v 19,KALUSH,136,578,"['ukrainian', 'rap', 'hip-hop', 'ukraine', 'ukrainian', 'rap', 'hip-hop']",2:51
Mayakom (feat. Skofka),KALUSH,136,457,"['ukrainian', 'rap', 'hip-hop', 'ukraine', 'ukrainian', 'rap', 'hip-hop']",Add lyrics on Musixmatch
Patsani buri,KALUSH,133,329,"['ukrainian', 'rap', 'hip-hop', 'ukraine', 'ukrainian', 'rap', 'hip-hop']",3:02
Вода,KALUSH,131,390,"['ukrainian', 'rap', 'hip-hop', 'ukraine', 'ukrainian', 'rap', 'hip-hop']",Add lyrics on Musixmatch
Vibe,KALUSH,131,351,"['ukrainian', 'rap', 'hip-hop', 'ukraine', 'ukrainian', 'rap', 'hip-hop']",2:21
Sea Of Problems,glichery,"129,787","1,134,274","['phonk', 'phonk', 'ukrainian', 'electronic']",1:50
Heavenly Key,glichery,"32,638","193,580","['ukrainian', 'phonk', 'ukrainian', 'electronic']",2:05
Sea Of Problems - Sped Up,glichery,"23,094","135,470","['ukrainian', 'phonk', 'ukrainian', 'electronic']",Add lyrics on Musixmatch
No Justice,glichery,"7,332","38,352","['phonk', 'phonk', 'ukrainian', 'electronic']",2:03
X-GALACTICO,glichery,"4,557","19,546","['ukrainian', 'phonk', 'ukrainian', 'electronic']",Add lyrics on Musixmatch
Sea Of Problems 2,glichery,"4,037","24,716","['ukrainian', 'phonk', 'ukrainian', 'electronic']",1:50
Last Energy,glichery,"3,465","19,213","['ukrainian', 'phonk', 'ukrainian', 'electronic']",1:51
Valiant Knight,glichery,"2,795","12,612","['electronic', 'phonk', 'phonk', 'ukrainian', 'electronic']",2:05
Plague Doctor,glichery,"2,044","9,104","['ukrainian', 'phonk', 'ukrainian', 'electronic']",Add lyrics on Musixmatch
Sea Of Problems (Sped Up),glichery,"1,990","9,958","['ukrainian', 'phonk', 'ukrainian', 'electronic']",1:43
Sea Of Problems - RAIZHELL Remix,glichery,"1,902","12,062","['ukrainian', 'phonk', 'ukrainian', 'electronic']",1:43
Valiant Knight - Sped Up,glichery,"1,781","7,286","['ukrainian', 'phonk', 'ukrainian', 'electronic']",1:54
ABYSS,glichery,"1,566","4,914","['phonk', 'phonk', 'ukrainian', 'electronic']",Add lyrics on Musixmatch
Last Energy - Instrumental,glichery,"1,386","4,958","['ukrainian', 'phonk', 'ukrainian', 'electronic']",Add lyrics on Musixmatch
Automotivo (REMIX),glichery,"1,376","5,404","['ukrainian', 'phonk', 'ukrainian', 'electronic']",Add lyrics on Musixmatch
Sea Of Problems - BRAZILIAN,glichery,"1,278","7,332","['ukrainian', 'phonk', 'ukrainian', 'electronic']",1:41
End Of Problems,glichery,"1,235","5,300","['ukrainian', 'phonk', 'ukrainian', 'electronic']",2:02
X-GALACTICO - Slowed,glichery,"1,075","4,632","['ukrainian', 'phonk', 'ukrainian', 'electronic']",Add lyrics on Musixmatch
BAFO DE DRAGÃO,glichery,"1,021","3,301","['ukrainian', 'phonk', 'ukrainian', 'electronic']",Add lyrics on Musixmatch
SEA OF PROBLEMS (slowed + reverb),glichery,1,38,"['phonk', 'ukrainian', 'electronic', 'phonk', 'ukrainian', 'electronic']",Add lyrics on Musixmatch
DOOM SLAYER,glichery,695,"3,232","['ukrainian', 'phonk', 'ukrainian', 'electronic']",Add lyrics on Musixmatch
FATALIPA,glichery,655,"2,800","['ukrainian', 'phonk', 'ukrainian', 'electronic']",1:54
X-GALACTICO - Sped Up,glichery,606,"1,500","['ukrainian', 'phonk', 'ukrainian', 'electronic']",Add lyrics on Musixmatch
X-GALACTICO - Super Slowed,glichery,390,"1,373","['ukrainian', 'phonk', 'ukrainian', 'electronic']",Add lyrics on Musixmatch
Jumping Swing!,glichery,304,"1,224","['ukrainian', 'phonk', 'ukrainian', 'electronic']",1:49
Carefree Day,glichery,233,760,"['ukrainian', 'phonk', 'ukrainian', 'electronic']",2:09
Automotivo (REMIX) - Speed Up,glichery,224,"1,051","['ukrainian', 'phonk', 'ukrainian', 'electronic']",Add lyrics on Musixmatch
SEA OF PROBLEMS (PHONK),glichery,144,772,"['ukrainian', 'phonk', 'ukrainian', 'electronic']",Add lyrics on Musixmatch
FATALIPA - SPED UP,glichery,88,293,"['ukrainian', 'phonk', 'ukrainian', 'electronic']",Add lyrics on Musixmatch
Sea Of Problems (feat. glichery),glichery,83,358,"['ukrainian', 'phonk', 'ukrainian', 'electronic']",Add lyrics on Musixmatch
FATALIPA - SLOWED,glichery,75,230,"['ukrainian', 'phonk', 'ukrainian', 'electronic']",Add lyrics on Musixmatch
NO ME EXTRANA FUNK,glichery,68,380,"['ukrainian', 'phonk', 'ukrainian', 'electronic']",Add lyrics on Musixmatch
Glichery - Sea Of Problems,glichery,50,906,"['ukrainian', 'phonk', 'ukrainian', 'electronic']",Add lyrics on Musixmatch
Glichery,glichery,25,119,"['ukrainian', 'phonk', 'ukrainian', 'electronic']",1:40
Sea Of Problems (Speed Up),glichery,14,174,"['ukrainian', 'phonk', 'ukrainian', 'electronic']",1:43
Sea Of Problems [Explicit],glichery,14,50,"['ukrainian', 'phonk', 'ukrainian', 'electronic']",Add lyrics on Musixmatch
Last Energy (Instrumental),glichery,13,25,"['ukrainian', 'phonk', 'ukrainian', 'electronic']",1:51
Sea Of Problems 🅴,glichery,11,141,"['ukrainian', 'phonk', 'ukrainian', 'electronic']",Add lyrics on Musixmatch
Sea Of Problems - Speed Up,glichery,11,94,"['ukrainian', 'phonk', 'ukrainian', 'electronic']",Add lyrics on Musixmatch
Sea Of Problems (Bemax Cover Remix),glichery,11,26,"['ukrainian', 'phonk', 'ukrainian', 'electronic']",Add lyrics on Musixmatch
NO ME EXTRANA FUNK - Slowed,glichery,10,14,"['ukrainian', 'phonk', 'ukrainian', 'electronic']",Add lyrics on Musixmatch
SEA OF PROBLEMS (1 Hour),glichery,10,14,"['ukrainian', 'phonk', 'ukrainian', 'electronic']",Add lyrics on Musixmatch
Sea Of Problems (RAIZHELL Remix),glichery,9,13,"['ukrainian', 'phonk', 'ukrainian', 'electronic']",Add lyrics on Musixmatch
Sea Of Problems (Sped Up) (feat. glichery),glichery,9,10,"['ukrainian', 'phonk', 'ukrainian', 'electronic']",Add lyrics on Musixmatch
NO ME EXTRANA FUNK - Super Slowed,glichery,8,11,"['ukrainian', 'phonk', 'ukrainian', 'electronic']",Add lyrics on Musixmatch
Sea Of Problems (BRAZILIAN),glichery,7,156,"['ukrainian', 'phonk', 'ukrainian', 'electronic']",Add lyrics on Musixmatch
Glichery - Heavenly Key,glichery,7,25,"['ukrainian', 'phonk', 'ukrainian', 'electronic']",Add lyrics on Musixmatch
Valiant Knight (Sped Up),glichery,7,15,"['ukrainian', 'phonk', 'ukrainian', 'electronic']",1:54
SEA OF PROBLEMS   ( EDIT PHONK ),glichery,6,18,"['ukrainian', 'phonk', 'ukrainian', 'electronic']",Add lyrics on Musixmatch
SER OF PROBLEMS  (1HORA),glichery,5,7,"['ukrainian', 'phonk', 'ukrainian', 'electronic']",Add lyrics on Musixmatch
X-GALACTICO (Super Slowed),glichery,5,6,"['ukrainian', 'phonk', 'ukrainian', 'electronic']",Add lyrics on Musixmatch
Sea Of Problems(Explicit),glichery,4,70,"['ukrainian', 'phonk', 'ukrainian', 'electronic']",Add lyrics on Musixmatch
FATALIPA (SLOWED),glichery,4,39,"['ukrainian', 'phonk', 'ukrainian', 'electronic']",2:06
Sea Of Problems (Explicit),glichery,4,16,"['ukrainian', 'phonk', 'ukrainian', 'electronic']",Add lyrics on Musixmatch
Heavenly Key (feat. glichery),glichery,4,16,"['ukrainian', 'phonk', 'ukrainian', 'electronic']",Add lyrics on Musixmatch
TIRED OF PROBLEMS,glichery,3,70,"['ukrainian', 'phonk', 'ukrainian', 'electronic']",1:49
GLICHERY - NO JUSTICE,glichery,3,57,"['ukrainian', 'phonk', 'ukrainian', 'electronic']",Add lyrics on Musixmatch
Glichery - Sea Of Problems 2,glichery,3,23,"['ukrainian', 'phonk', 'ukrainian', 'electronic']",Add lyrics on Musixmatch
Automotivo (REMIX) (Speed Up),glichery,3,8,"['ukrainian', 'phonk', 'ukrainian', 'electronic']",Add lyrics on Musixmatch
Heavenly Key [Explicit],glichery,3,7,"['ukrainian', 'phonk', 'ukrainian', 'electronic']",Add lyrics on Musixmatch
Sea of Problems (Speed up Extended 10min remix),glichery,3,5,"['ukrainian', 'phonk', 'ukrainian', 'electronic']",Add lyrics on Musixmatch
Sea of problems ♂️Gachimuchi remix♂️,glichery,3,5,"['ukrainian', 'phonk', 'ukrainian', 'electronic']",Add lyrics on Musixmatch
Sea Of Problems [mp3zen.net],glichery,3,4,"['ukrainian', 'phonk', 'ukrainian', 'electronic']",Add lyrics on Musixmatch
Heavenly Key ♂️(Gachimuchi remix)♂️,glichery,3,3,"['ukrainian', 'phonk', 'ukrainian', 'electronic']",Add lyrics on Musixmatch
FATALIPA (SPED UP),glichery,3,3,"['ukrainian', 'phonk', 'ukrainian', 'electronic']",2:06
"Glichery, Staarz, Bibi Babydoll - Automotivo ( Remix )",glichery,2,177,"['ukrainian', 'phonk', 'ukrainian', 'electronic']",Add lyrics on Musixmatch
"GLICHERY, MXCCREE, DJ GLICHEKY - X-GALACTICO",glichery,2,156,"['ukrainian', 'phonk', 'ukrainian', 'electronic']",Add lyrics on Musixmatch
"X-GALACTICO (feat. MXCCREE, DJ GL3CHEKY)",glichery,2,11,"['phonk', 'ukrainian', 'electronic', 'phonk', 'ukrainian', 'electronic']",Add lyrics on Musixmatch
Sea Of Problems (Bemax Remix),glichery,2,8,"['phonk', 'ukrainian', 'electronic', 'phonk', 'ukrainian', 'electronic']",Add lyrics on Musixmatch
"MUPP, Glichery, INTERWORLD - Infinite Universe",glichery,2,5,"['ukrainian', 'phonk', 'ukrainian', 'electronic']",Add lyrics on Musixmatch
Sea Of Problems (Sped Up) 🅴,glichery,2,5,"['ukrainian', 'phonk', 'ukrainian', 'electronic']",Add lyrics on Musixmatch
Glichery - Valiant Knight,glichery,2,4,"['ukrainian', 'phonk', 'ukrainian', 'electronic']",Add lyrics on Musixmatch
GLICHERY - SEA OF PROBLEMS (Music Video),glichery,2,4,"['ukrainian', 'phonk', 'ukrainian', 'electronic']",Add lyrics on Musixmatch
Sea Of Problems (Sped Up) [Explicit],glichery,2,3,"['ukrainian', 'phonk', 'ukrainian', 'electronic']",Add lyrics on Musixmatch
X-GALACTICO (Slowed),glichery,2,2,"['ukrainian', 'phonk', 'ukrainian', 'electronic']",Add lyrics on Musixmatch
Sea Of Problems.✂️,glichery,2,2,"['phonk', 'ukrainian', 'electronic', 'phonk', 'ukrainian', 'electronic']",Add lyrics on Musixmatch
Kimi,glichery,1,55,"['phonk', 'ukrainian', 'electronic', 'phonk', 'ukrainian', 'electronic']",Add lyrics on Musixmatch
Sea Of Problems (Slowed   Reverb),glichery,1,38,"['phonk', 'ukrainian', 'electronic', 'phonk', 'ukrainian', 'electronic']",Add lyrics on Musixmatch
Sea of Problems [Instrumental],glichery,1,31,"['phonk', 'ukrainian', 'electronic', 'phonk', 'ukrainian', 'electronic']",Add lyrics on Musixmatch
Sea Of Problems 1 Hour,glichery,1,28,"['phonk', 'ukrainian', 'electronic', 'phonk', 'ukrainian', 'electronic']",Add lyrics on Musixmatch
Sea of Problems X Krul Tepes,glichery,1,18,"['phonk', 'ukrainian', 'electronic', 'phonk', 'ukrainian', 'electronic']",Add lyrics on Musixmatch
TIRED OF PROBLEMS (SLOWED),glichery,1,16,"['phonk', 'ukrainian', 'electronic', 'phonk', 'ukrainian', 'electronic']",2:09
So Tired (nightcore),glichery,1,16,"['phonk', 'ukrainian', 'electronic', 'phonk', 'ukrainian', 'electronic']",Add lyrics on Musixmatch
Epic Sport Rock,AShamaluevMusic,"3,912","16,734","['happy music', 'pop music', 'rock music', 'sad music', 'relaxing music', 'happy music', 'pop music', 'rock music']",2:54
Epic Emotional,AShamaluevMusic,"3,061","11,264","['happy music', 'pop music', 'rock music', 'sad music', 'relaxing music', 'happy music', 'pop music', 'rock music']",4:12
Action Sport Rock Trailer,AShamaluevMusic,"2,488","9,379","['happy music', 'pop music', 'rock music', 'sad music', 'relaxing music', 'happy music', 'pop music', 'rock music']",2:24
Energetic Sport,AShamaluevMusic,"2,355","11,103","['happy music', 'pop music', 'rock music', 'sad music', 'relaxing music', 'happy music', 'pop music', 'rock music']",2:04
Driving Rock,AShamaluevMusic,"2,001","6,953","['happy music', 'pop music', 'rock music', 'sad music', 'relaxing music', 'happy music', 'pop music', 'rock music']",2:27
Energetic Rock,AShamaluevMusic,"1,860","8,725","['happy music', 'pop music', 'rock music', 'sad music', 'relaxing music', 'happy music', 'pop music', 'rock music']",Add lyrics on Musixmatch
Dubstep Rock,AShamaluevMusic,"1,700","6,726","['happy music', 'pop music', 'rock music', 'sad music', 'relaxing music', 'happy music', 'pop music', 'rock music']",2:30
Epic Inspiration,AShamaluevMusic,"1,691","4,942","['happy music', 'pop music', 'rock music', 'sad music', 'relaxing music', 'happy music', 'pop music', 'rock music']",Add lyrics on Musixmatch
Energetic,AShamaluevMusic,"1,518","5,272","['happy music', 'pop music', 'rock music', 'sad music', 'relaxing music', 'happy music', 'pop music', 'rock music']",2:45
Epic Powerful Dubstep,AShamaluevMusic,"1,267","3,684","['happy music', 'pop music', 'rock music', 'sad music', 'relaxing music', 'happy music', 'pop music', 'rock music']",Add lyrics on Musixmatch
Uplifting Rock,AShamaluevMusic,"1,128","4,504","['happy music', 'pop music', 'rock music', 'sad music', 'relaxing music', 'happy music', 'pop music', 'rock music']",Add lyrics on Musixmatch
Epic Motivational,AShamaluevMusic,"1,003","2,792","['happy music', 'pop music', 'rock music', 'sad music', 'relaxing music', 'happy music', 'pop music', 'rock music']",3:06
Triumphal,AShamaluevMusic,853,"2,169","['happy music', 'pop music', 'rock music', 'sad music', 'relaxing music', 'happy music', 'pop music', 'rock music']",Add lyrics on Musixmatch
Winter,AShamaluevMusic,754,"2,555","['happy music', 'pop music', 'rock music', 'sad music', 'relaxing music', 'happy music', 'pop music', 'rock music']",3:05
Epic Inspirational,AShamaluevMusic,651,"1,663","['happy music', 'pop music', 'rock music', 'sad music', 'relaxing music', 'happy music', 'pop music', 'rock music']",2:28
Epic Inspiring,AShamaluevMusic,635,"1,532","['happy music', 'pop music', 'rock music', 'sad music', 'relaxing music', 'happy music', 'pop music', 'rock music']",3:06
Epic Battle Trailer,AShamaluevMusic,585,"1,586","['happy music', 'pop music', 'rock music', 'sad music', 'relaxing music', 'happy music', 'pop music', 'rock music']",3:46
