artist,album,num_tracks,album_length,release_date,listeners,scrobbles,tags,tracks
Sad Novelist,Досить! - Single,1,2:40,9 September 2022,4,5,"['post-punk', 'new wave', 'ukrainian', 'indie pop', 'indie rock', 'post-punk', 'new wave', 'ukrainian']",['Досить!']
Sad Novelist,Каяття - EP,4,10:23,30 July 2021,10,27,"['post-punk', 'new wave', 'ukrainian', 'indie pop', 'indie rock', 'post-punk', 'new wave', 'ukrainian']","['Я тону', 'Поміж скронь', 'Божевільний', 'Мереживо']"
Sad Novelist,Засяй Мені,1,3:56,10 December 2021,227,753,"['post-punk', 'new wave', 'ukrainian', 'indie pop', 'indie rock', 'post-punk', 'new wave', 'ukrainian']",['Засяй Мені']
Sad Novelist,СМУТОК,7,,27 September 2024,287,"1,941","['post-punk', 'new wave', 'ukrainian', 'indie pop', 'indie rock', 'post-punk', 'new wave', 'ukrainian']","['до чистилища праворуч', 'досить', 'жовта маршрутка', 'пабло і моді', 'літери', 'губи покусані', 'тільки Бог']"
Sad Novelist,Карамель,1,2:14,24 November 2023,163,452,"['post-punk', 'new wave', 'ukrainian', 'indie pop', 'indie rock', 'post-punk', 'new wave', 'ukrainian']",['Карамель']
Sad Novelist,Карамель - Single,1,2:14,24 November 2023,3,7,"['post-punk', 'new wave', 'ukrainian', 'indie pop', 'indie rock', 'post-punk', 'new wave', 'ukrainian']",['Карамель']
Бумбокс,"Машинопись, Vol. 2",,,,206,426,"['ukrainian', 'funk', 'reggae', 'hip-hop', 'funky-groove', 'ukrainian', 'funk', 'reggae']",[]
Бумбокс,Любовь - не попса!,,,,142,363,"['ukrainian', 'funk', 'reggae', 'hip-hop', 'funky-groove', 'ukrainian', 'funk', 'reggae']",[]
Бумбокс,Выход,,,,,,[],[]
Скрябін,Натура,11,42:11,22 May 2003,"7,270","130,437","['ukrainian', 'pop-rock', 'synthpop', 'synth pop', 'new wave', 'ukrainian', 'synthpop', 'pop-rock']","['Мовчати', 'Червоні колготки', 'Відстань', 'Спи собі сама', ""Давай з тобою займатися любов'ю (светрик)"", 'Я сховаю тебе (любов)', 'Водавогонь', 'Дівчина кончіта', 'Наш останній танець', 'Вдома одна', 'Просто ми']"
Скрябін,Балади,20,90:14,22 October 2012,"3,315","55,055","['ukrainian', 'pop-rock', 'pop', 'lyric', 'rock', 'ukrainian', 'synthpop', 'pop-rock']","['Шукав свій дім (версія 2004)', 'I Love You Barselona', 'Квінти', 'Люди як кораблі', 'Мам', 'Місця щасливих людей', 'Пусти мене', 'Радіо любов', 'Сам собі країна', 'Старі фотографії', 'Вибач', 'Вода вогонь', 'Мовчати', 'Наш останній танець', 'Падай', 'Просто ми', 'Спи собі сама', 'Шампанскі очі', 'Ще одна пісня про любов', 'Соло']"
Скрябін,Танго,18,73:45,14 March 2005,"9,495","119,951","['ukrainian', 'pop', 'synthpop', 'male', 'pop-rock', 'ukrainian', 'synthpop', 'pop-rock']","['100 годин', 'Люди, як кораблі', 'Бути маленьким', 'Танго', 'Телефони', 'Не даєш', 'Пам, парам, пам', 'Притулися', 'Моя королева', 'Діти', 'Хай буде так як хочеш ти', 'Старі фотографії', 'Дихання', 'Люди, як кораблі (2 Special remix)', 'Люди, як кораблі (Сухоносов мікс)', 'Люди як кораблі (Alex Krish remix)', 'Люди, як кораблі (Alex Krish Radio edit)', 'Люди як кораблі (Alex Krish Iaconic mix)']"
Скрябін,Гламур,13,48:12,2006,"7,842","104,161","['ukrainian', 'pop', 'beautiful', 'synthpop', 'relax', 'ukrainian', 'synthpop', 'pop-rock']","['Інтро', 'Кольорова', 'Падай', 'Гламур', 'Шампанські очі', 'Ще одна пісня про любов', 'Нам казали', 'Італодіско (шкільна любов)', 'Пів-року зима', 'Зірка кіно', 'З новим роком і рождеством', 'Падай (радiо версiя)', 'Падай (танцювальний ремiкс)']"
Скрябін,25 Best Hits,25,102:24,13 June 2022,"3,688","41,659","['ukrainian', 'synthpop', 'pop-rock', 'electronic', 'synth pop', 'ukrainian', 'synthpop', 'pop-rock']","['Місця щасливих людей', 'Старі фотографіі', 'Лист до Друга', 'Море (Най цілий світ пропаде)', 'Спи собі сама', 'Танець пінгвіна', 'Дельфіни', 'Кораблі', 'Тепла зима', 'Годинник', 'Нікому то не треба', 'Маршрутка', 'Train', 'Соло', 'Любити Платити', 'Не даєш', ""Бультер'єр"", 'Мумітроль', 'Гламур', 'Кинули', 'Шмата', 'Кольорова', 'Добряк', 'Сам собі країна', 'Кінець Фільму']"
Скрябін,Радіо любов,10,44:40,2012,"3,453","56,130","['ukrainian', 'synthpop', 'pop-rock', 'electronic', 'synth pop', 'ukrainian', 'synthpop', 'pop-rock']","['Говорили і курили', 'Не думай про завтра', 'Місця щасливих людей', 'Сліди', 'Мам', 'Ніби в раю', 'Радіо любов', 'Тримай її за руку', 'А під новий рік', 'Історії двох']"
Скрябін,"All Hits, Pt. 1",50,208:39,3 March 2017,"1,358","17,667","['ukrainian', 'ukraina', 'synthpop', 'pop-rock', 'pop', 'ukrainian', 'synthpop', 'pop-rock']","['Мам', 'Старі фотографії', 'Люди як кораблі', 'Мовчати', 'Спи собі сама', 'Дельфіни', 'Говорили і курили', 'Місця щасливих людей', 'Лист до друга', 'Сам собі країна', 'Шампанські очі', 'Пусти мене', 'Порш пана мера', 'Кинули', 'Історія', 'Руїна', 'Падай', 'Квінти', 'Шмата', 'Глобус', 'Хлопці-олігархи', 'Кінець Фільму', 'Медляк', 'Італодіско (шкільна любов)', 'То є Львів', 'Добряк', 'Мумітроль', 'Кольорова', 'Дівчина з кафешки на метро ""Либідська""', 'Про любов', 'Вибач', 'Парасолі', 'Прогноз погоди', 'Інфляция. Дурдом', 'Алло!', 'Танець пінгвіна', 'Гламур', 'Остання сигарета', 'Тримай її за руку', 'Випускний', 'Загублені діти', 'I Love You Barselona', 'Шось зимно', 'Хочу тебе не загубити', 'Наш перший медляк', 'Ну Думай про Завтра', 'З новим роком і рождеством', 'Той прикрий світ', 'Наш останній танець', 'Тепла зима']"
Скрябін,Озимі Люди,13,46:46,21 April 2022,"4,550","58,083","['ukrainian', 'synthpop', 'pop-rock', 'electronic', 'synth pop', 'ukrainian', 'synthpop', 'pop-rock']","['Любити Платити', 'Шукав свій дім', 'Машина часу', 'Наші', 'Сам собі країна', 'А.Ш.', 'Нова ""Статуя Свободи""', 'Герой', 'Усталі', 'Я хочу бути твоїми духами', 'Олля', 'Моїй дочці (Басі)', 'Любити платити (Remix)']"
Скрябін,Озимі люди,13,46:46,21 April 2022,"4,550","58,083","['ukrainian', 'synthpop', 'pop-rock', 'electronic', 'synth pop', 'ukrainian', 'synthpop', 'pop-rock']","['Любити Платити', 'Шукав свій дім', 'Машина часу', 'Наші', 'Сам собі країна', 'А.Ш.', 'Нова ""Статуя Свободи""', 'Герой', 'Усталі', 'Я хочу бути твоїми духами', 'Олля', 'Моїй дочці (Басі)', 'Любити платити (Remix)']"
Скрябін,Альбом,16,66:47,2004,"1,298","27,460","['synthpop', 'ukrainian', 'electronic', 'pop-rock', 'easy listening', 'ukrainian', 'synthpop', 'pop-rock']","[""Давай з тобою займатися любов'ю"", 'Елві', 'Клей', 'До смерті і довше', 'Education', 'Не вмирай', 'Шось зимно', 'Нікому то не треба', ""Бультер'єр (інтелігентна версія)"", 'Спи собі сама', 'Цукор', 'Танець пінгвіна', 'Шукав свій дім', 'Птахи', 'Мовчати', 'Спи собі сама']"
Скрябін,Моя Еволюція,11,50:50,15 December 2009,"4,211","93,922","['ukrainian', 'pop-rock', 'synth pop', 'rock', 'ukrainiane rock', 'ukrainian', 'synthpop', 'pop-rock']","['Інтро', 'Кинули', 'Пусти мене', 'Дура цензура', 'Тепла зима', 'Випускний', 'Вазелін', 'Еволюція', 'Якби я знав', 'Квінти', 'Я не тримаю зла']"
Скрябін,Videos,21,,19 September 2005,187,531,"['ukrainian', 'synthpop', 'pop-rock', 'darkwave', 'synth pop', 'ukrainian', 'synthpop', 'pop-rock']","['Ти мені не даєш', 'Брудна як ангел', 'Танець пінгвіна', 'Клей', 'Казка', ""Бультер'єр"", 'Чорнобиль форева', 'Негри люблять молоко', 'Зламані крила', 'Озимі люди', 'Наш останній танець', 'Я сховаю тебе (любов)', 'Буль Mix', 'Спи собі сама', 'Шукав свій дім', 'Усталі', 'Герої', 'Мовчати', 'Червоні колготки', 'Модна країна', 'Люди, як кораблі']"
Скрябін,Про Любов?,10,36:56,10 May 2014,"10,069","110,274","['ukrainian', 'synthpop', 'pop-rock', 'electronic', 'synth pop', 'ukrainian', 'synthpop', 'pop-rock']","['Парасолі', 'Про любов?', 'Шмата', 'Мумітроль', 'Хлопці-Олігархи', 'Вибач', 'Алло!', 'I Love You Barselona', 'Загублені діти', 'Інфляція. Дурдом']"
Скрябін,"All Hits, Pt. 2",50,,3 March 2017,439,"4,022","['ukrainian', 'synthpop', 'ukrainian rock', 'electronic', 'synth pop', 'ukrainian', 'synthpop', 'pop-rock']","['Буковель', 'Ніби в раю', 'Сліди', ""Бультер'єр"", 'Наш останній танець', 'Годинник', 'Протилежні', 'Маршрутка', 'Місто', 'Чекаю ночі', 'Нікому то не треба', 'Якби я знав', 'Я не тримаю зла', 'Червоні колготки', 'Птахи', 'Чорнобиль форева', 'Модна країна', 'Зламані крила', 'Ще одна пісня про любов', 'Моя королева', 'Донт воррі', 'Соло', 'Шукав свій дім (версія 2004)', 'Просто ми', 'А під новий рік', 'Клей', 'Фото (брудна як ангел)', 'Дура цензура', 'Без вазеліна', 'Еволюція', 'Інтро', 'Мав свій сон', 'Мудрий, бо німий', 'Марисуня', 'Чи тобі не жаль', ""Давай з тобою займатися любов'ю"", 'Відстань', 'Люди чекають', 'Нема дурних', 'Цукор', 'Неділя понеділок', 'Оля', 'Най буде дощ', 'Побєда', 'Коралі', 'Дерева плакали', 'Дівчина кончіта', 'Вдома одна', 'Не вмирай', 'Дякую люди!']"
Скрябін,Добряк,10,36:22,5 July 2013,"2,630","68,299","['ukrainian', 'synth pop', 'ballads', 'synthpop', 'ukrainian pop-rock', 'ukrainian', 'synthpop', 'pop-rock']","['Добряк', 'Руїна', 'Донт воррі', 'Остання сигарета', 'Буковель', 'Чекаю ночі', 'Дівчина з кафешки на метро ""Либідська""', 'То є Львів', 'Місто', 'Лист до друга']"
Скрябін,25,12,39:53,4 April 2014,"2,058","34,670","['synthpop', 'new romantic', 'ukrainian', 'pop-rock', 'electronic', 'ukrainian', 'synthpop', 'pop-rock']","['Дельфіни', 'Глобус', 'Медляк', 'Паром', 'Порш пана мера', 'Історія', 'Дякую люди!', 'Амнезія', 'Протилежні', 'Хочу тебе не загубити', 'Злий', 'Інтімікс (Медляк)']"
Скрябін,Птахи,15,68:17,22 April 1995,"2,728","39,683","['synthpop', 'ukrainian', 'electronic', 'new wave', 'synth pop', 'ukrainian', 'synthpop', 'pop-rock']","['Плани (на тодi, коли)', 'Птахи', 'Змучений (я не маю сил)', ""L'amour Attack"", 'Мудрий, бо нiмий', 'Наприклад', 'Наше мiсто', 'То для нас', 'Змучений (пиво як вода мiкс)', 'Птахи (feat. Маруша) [Маруша мiкс]', 'Птахи (короткий мiкс)', 'Наше мiсто (Оriginal)', 'Дерева плакали', ""Шось зимно '95 (instrumental)"", ""Чуєш бiль '95 (instrumental)""]"
Скрябін,Альбом (1989-2004),15,62:29,19 May 2004,"1,445","8,714","['synthpop', 'ukrainian', 'electronic', 'pop-rock', 'darkwave', 'ukrainian', 'synthpop', 'pop-rock']","['Давай з тобою', 'Елві', 'Клей', 'До смерті і довше', 'Education', 'Не вмирай', 'Шось зимно', 'Нікому то не треба', ""Бультер'єр (інтелігентна версія)"", 'Спи собі сама', 'Цукор', 'Танець пінгвіна', 'Шукав свій дім', 'Птахи', 'Мовчати']"
Скрябін,Казки,17,66:24,14 April 1997,"4,808","132,652","['synthpop', 'ukrainian', 'electronic', 'alternative', 'ukrainian rock', 'ukrainian', 'synthpop', 'pop-rock']","['До смерті і довше (feat. Андрій Підлужний)', 'Татко хорий', 'Разом ми (feat. EL Кравчук)', 'Коралі', 'Казка', 'L.V.', 'Руки медузи (feat. Олег Комлач)', 'Загублений рай', 'Той прикрий світ', 'Годинник (feat. Олег Комлач)', 'Я живу', 'Чуєш біль', 'Education', 'Нікому то не треба (feat. Олег Комлач)', 'Train', 'І буде так', 'Там, де мене лишили']"
Скрябін,Про любов,10,36:56,10 May 2014,"10,072","110,311","['ukrainian', 'synthpop', 'pop-rock', 'electronic', 'synth pop', 'ukrainian', 'synthpop', 'pop-rock']","['Парасолі', 'Про любов?', 'Шмата', 'Мумітроль', 'Хлопці-Олігархи', 'Вибач', 'Алло!', 'I Love You Barselona', 'Загублені діти', 'Інфляція. Дурдом']"
Скрябін,"Дякую, Люди... (Live Concert - Останній Запис)",30,131:55,2015,6,50,"['ukrainian', 'ukraina', 'synthpop', 'pop-rock', 'pop', 'ukrainian', 'synthpop', 'pop-rock']","['Пусти мене', 'Train', 'Модна країна', 'Цукор', 'Сам собі країна', ""Бультер'єр"", 'Дельфіни', 'Порш пана мера', 'Любити платити', 'Кольорова', 'Джаламбай (CJ Mars RMX)', 'Най буде дощ', 'Говорили і курили', 'Шмата', 'Кинули', 'Танець пінгвіна', 'Мам', 'Годинник', 'Люди як кораблі', 'Маршрутка', 'Хлопці-олігархи', 'Не даєш', 'Старі фотографії', 'Спи собі сама', 'Історія', 'Нікому то не треба', 'Лист до друга', 'Коломийки', 'Місця щасливих людей', 'Я сховаю тебе']"
Скрябін,Хробак,14,61:05,11 November 1999,"3,389","51,945","['synthpop', 'ukrainian', 'darkwave', 'krautrock', 'electronic', 'ukrainian', 'synthpop', 'pop-rock']","['Інтро', 'Клей', 'Майже', 'Твій портрет', 'Ми як машини', 'Небо каже (йди сюда)', 'Секс (то море з людей)', 'Я добрий', 'Не треба (feat. Ростислав РОЙ)', 'Великий хробак (feat. Сергій ШУРА Гера)', 'Фото (Брудна як ангел) [feat. Uлія Лорd]', 'Клей (мікс 1)', 'Клей мікс 2', 'Клей (мікс 3)']"
Скрябін,Хробак (Перевидання),14,61:06,21 April 2022,"2,049","20,921","['ukrainian', 'synthpop', 'pop-rock', 'electronic', 'synth pop', 'ukrainian', 'synthpop', 'pop-rock']","['Інтро', 'Клей', 'Майже', 'Твій портрет', 'Ми як машини', 'Небо каже (Йди сюда)', 'Секс (То море з людей)', 'Я добрий', 'Не треба', 'Великий хробак', 'Фото (Брудна як ангел)', 'Клей (мікс 1)', 'Клей (мікс 2)', 'Клей (мікс 3)']"
Скрябін,Натура (Deluxe Version),15,57:04,22 May 2003,451,"3,317","['ukrainian', 'synthpop', 'pop-rock', 'electronic', 'synth pop', 'ukrainian', 'synthpop', 'pop-rock']","['Мовчати', 'Червоні колготки', 'Відстань', 'Спи собі сама', ""Давай з тобою займатися любов'ю"", 'Я сховаю тебе (Любов)', 'ВодаВогонь', 'Дівчина Кончіта', 'Наш останній танець', 'Вдома одна', 'Просто МИ', 'Мовчати (Modinha Mix)', 'Спи собі сама (Own Remix)', 'Спи собі сама (Salsita Mix)', ""Давай з тобою займатися любов'ю (Real World Mix)""]"
Скрябін,Мова риб,16,,25 June 1997,"2,706","69,074","['ukrainian', 'synthpop', 'pop-rock', 'electronic', 'synth pop', 'ukrainian', 'synthpop', 'pop-rock']","['Вона догнала дикий вiтер', ""Самотній в'язень"", 'Оля', 'На даху', 'Чим пахне', 'Побєда', 'Техно-секс', 'Тurbo-Тechno', 'Лишися того', 'Шось зимно', 'Не вмирай', 'В очах', 'Сам', 'Осінь-зима', 'Най буде дощ', 'Хорий спокій']"
