title,artist,title_listeners,title_scrobbles,title_tags,title_duration
Вахтёрам,Бумбокс,"50,701","393,405","['ukrainian', 'funk', 'ukrainian', 'funk', 'reggae']",4:00
Летний дождь,Бумбокс,"22,381","149,739","['funk', 'sad', 'ukrainian', 'russian', 'ukrainian', 'funk', 'reggae']",3:22
Я твой,Бумбокс,"12,665","92,795","['ukrainian', 'soul', 'alternative', 'cool', 'ukrainian', 'funk', 'reggae']",3:31
Быть самим собой,Бумбокс,"12,450","63,110","['funk', '1', 'lts', 'ukrainian', 'funk', 'reggae']",3:49
Та что,Бумбокс,"12,076","75,060","['rap', 'indie rock', 'russian', 'sad', 'sincere', 'ukrainian', 'funk', 'reggae']",Add lyrics on Musixmatch
Пошла вон,Бумбокс,"10,126","59,776","['3 stars', 'cover', 'russian', 'pop-rock', 'ukrainian', 'funk', 'reggae']",3:25
Звезды не ездят в метро,Бумбокс,"6,993","45,238","['melancholic', 'emocore', 'energetic', 'pop-punk', 'ukrainian', 'funk', 'reggae']",3:23
Пєпєл,Бумбокс,"6,148","35,253","['ukrainian', 'funk', 'reggae', 'hip-hop', 'funky-groove', 'ukrainian', 'funk', 'reggae']","Я сегодня здесь, с тобой, жил и пел"
Этажи,Бумбокс,"5,185","29,261","['lts', 'ukrainian', 'funk', 'reggae']",4:20
Выход,Бумбокс,"5,146","30,986","['ukrainian', 'funk', 'reggae', 'hip-hop', '2016', 'ukrainian', 'funk', 'reggae']",5:20
А мне бы до утра,Бумбокс,"5,044","33,349","['about me', 'summer 2010', 'autumn2011', 'ukrainian', 'funk', 'reggae']",Add lyrics on Musixmatch
Спи собі сама,Скрябін,"13,432","93,996","['ukrainian', 'easy listening', 'electronic', 'ballads', 'ukrainian', 'synthpop', 'pop-rock']",4:20
Старі фотографії,Скрябін,"11,273","63,543","['ukrainian', 'pop', 'male', 'ukrainian', 'synthpop', 'pop-rock']",5:28
Кольорова,Скрябін,"9,997","60,819","['ukrainian', 'pop', 'ukrainian', 'synthpop', 'pop-rock']",3:16
Говорили і курили,Скрябін,"7,838","46,289","['ukrainian', 'ukrainian', 'synthpop', 'pop-rock']",3:46
Сам собі країна,Скрябін,"7,695","45,773","['ukrainian', 'synthpop', 'pop-rock', 'electronic', 'ukrainian', 'synthpop', 'pop-rock']",4:24
Шмата,Скрябін,"7,542","39,093","['ukraina', 'ukrainian', 'synthpop', 'pop-rock']",4:40
Мовчати,Скрябін,"7,161","48,167","['ukrainian', 'pop-rock', 'ukrainian', 'synthpop', 'pop-rock']",4:27
Танець пінгвіна,Скрябін,"6,699","37,954","['synthpop', 'dance', 'ukrainian', 'penguins', 'ukrainian', 'synthpop', 'pop-rock']",4:00
Кинули,Скрябін,"5,578","41,718","['ukrainian', 'pop-rock', 'synth pop', 'synthpop', 'ukrainian', 'synthpop', 'pop-rock']",4:25
"Люди, як кораблі",Скрябін,"5,543","31,054","['ukrainian', 'ukrainian', 'synthpop', 'pop-rock']",4:12
Мумітроль,Скрябін,"5,513","27,426","['bbpe', 'ukrainian', 'ukrainian', 'synthpop', 'pop-rock']",3:47
Мам,Скрябін,"5,457","28,277","['ukrainian', 'lyric', 'under 87665009756551896889899987854287765479831234470946568933668823144561 listeners', 'tears on eyes', 'ukrainian', 'synthpop', 'pop-rock']",6:50
Гламур,Скрябін,"5,207","28,462","['ukrainian', 'synthpop', 'pop-rock', 'electronic', 'ukrainian', 'synthpop', 'pop-rock']",3:25
Місця щасливих людей,Скрябін,"5,166","31,974","['pop rock', 'ballad', 'ukrainian', 'lyric', 'under 87665009756551896889899987854287765479831234470946568933668823144561 listeners', 'ukrainian', 'synthpop', 'pop-rock']",6:18
Люди як кораблі,Скрябін,"4,920","24,100","['ukrainian', 'synthpop', 'pop-rock', 'electronic', 'ukrainian', 'synthpop', 'pop-rock']",4:13
Квінти,Скрябін,"4,725","38,502","['rock', 'ukrainiane rock', 'pop rock', 'pop', 'ukrainian', 'synthpop', 'pop-rock']",4:44
Маршрутка,Скрябін,"4,474","22,363","['ukrainian rock', 'ukrainian', 'synthpop', 'pop-rock']",3:41
Падай,Скрябін,"4,198","20,638","['ukrainian', 'love', 'ukrainian', 'synthpop', 'pop-rock']",4:34
Вибач,Скрябін,"4,151","18,512","['ukrainian', 'melancholy', 'gitar', 'ukrainian', 'synthpop', 'pop-rock']",3:32
Нікому то не треба,Скрябін,"4,073","35,360","['synthpop', 'electronic', 'ukrainian', 'ukrainian', 'synthpop', 'pop-rock']",4:44
Хлопці-олігархи,Скрябін,"3,900","22,841","['ukrainian', 'synthpop', 'pop-rock', 'electronic', 'ukrainian', 'synthpop', 'pop-rock']",3:36
Не треба,Скрябін,"3,644","25,925","['ukrainian', 'synthpop', 'pop-rock', 'electronic', 'ukrainian', 'synthpop', 'pop-rock']",3:49
Випускний,Скрябін,"3,641","22,867","['ukrainian', 'lyric', 'under 87665009756551896889899987854287765479831234470946568933668823144561 listeners', 'tears on eyes', 'ukrainian', 'synthpop', 'pop-rock']",4:19
Пусти мене,Скрябін,"3,591","23,739","['ukrainian', 'synthpop', 'pop-rock', 'electronic', 'ukrainian', 'synthpop', 'pop-rock']",7:12
Лист до друга,Скрябін,"3,453","23,710","['ukrainian', 'synthpop', 'pop-rock', 'electronic', 'ukrainian', 'synthpop', 'pop-rock']",5:14
Шампанські очі,Скрябін,"3,392","17,870","['beautiful', 'ukrainian', 'synthpop', 'pop-rock']",3:41
Дельфіни,Скрябін,"3,352","19,595","['synthpop', 'new romantic', 'ukrainian', 'synthpop', 'pop-rock']",4:55
Інтро,Скрябін,"3,281","11,530","['ukrainian', 'ukrainian', 'synthpop', 'pop-rock']",3:07
Відстань,Скрябін,"3,228","21,352","['ukrainian', 'ukrainian', 'synthpop', 'pop-rock']",3:30
Добряк,Скрябін,"3,186","16,795","['ukrainian', 'ballads', 'ukrainian pop-rock', 'ukrainian', 'synthpop', 'pop-rock']",3:51
Птахи,Скрябін,"3,125","16,954","['synthpop', 'ukrainian', 'synthpop', 'pop-rock']",4:06
Годинник,Скрябін,"3,162","18,364","['ukrainian', 'synth pop', 'ukrainian', 'synthpop', 'pop-rock']",3:56
Education,Скрябін,"3,117","15,653","['synthpop', '90s', 'ukrainian', 'synthpop', 'pop-rock']",3:18
I Love You Barselona,Скрябін,"3,072","12,459","['1', 'cities', 'ukrainian', 'synthpop', 'pop-rock']",3:22
Парасолі,Скрябін,"3,047","12,637","['ukrainian', 'synthpop', 'pop-rock', 'electronic', 'ukrainian', 'synthpop', 'pop-rock']",3:57
Тепла зима,Скрябін,"2,923","21,501","['ukrainian', 'synthpop', 'pop-rock', 'electronic', 'ukrainian', 'synthpop', 'pop-rock']",5:01
До смерті і довше,Скрябін,"2,816","16,204","['synthpop', 'melancholic', '90s', 'new romantic', 'ukrainian', 'synthpop', 'pop-rock']",4:22
Любити платити,Скрябін,"2,677","16,040","['ukrainian', 'synthpop', 'pop-rock', 'electronic', 'ukrainian', 'synthpop', 'pop-rock']",4:30
Не вмирай,Скрябін,"2,554","16,752","['ukrainian', 'ukrainian', 'synthpop', 'pop-rock']",3:08
Наш останній танець,Скрябін,"2,554","16,184","['ukrainian', 'synthpop', 'pop-rock', 'electronic', 'ukrainian', 'synthpop', 'pop-rock']",3:48
Кінець Фільму,Скрябін,"2,527","14,065","['rock', 'ukrainian rock', 'ukrainian', 'synthpop', 'pop-rock']",4:07
Train,Скрябін,"2,547","14,397","['ukrainian', 'ukrainian', 'synthpop', 'pop-rock']",4:14
Нам казали,Скрябін,"2,457","14,598","['ukrainian', 'synthpop', 'pop-rock', 'electronic', 'ukrainian', 'synthpop', 'pop-rock']",2:22
Шукав свій дім,Скрябін,"2,433","12,861","['synthpop', 'ukrainian', 'synthpop', 'pop-rock']",4:37
Клей,Скрябін,"2,458","12,974","['darkwave', 'electronic', 'synth pop', 'ukrainian', 'synthpop', 'pop-rock']",4:35
Остання сигарета,Скрябін,"2,429","12,588","['ukrainian', 'ukrainian', 'synthpop', 'pop-rock']",3:25
Той прикрий світ,Скрябін,"2,409","13,869","['synthpop', 'new romantic', 'ukrainian', 'ukrain', 'ukrainian-rock', 'ukrainian', 'synthpop', 'pop-rock']",4:28
Червоні колготки,Скрябін,"2,366","15,962","['new wave', 'post-punk', 'synth pop', 'ukrainian', 'synthpop', 'pop-rock']",3:58
То є Львів,Скрябін,"2,268","16,263","['ukrainian', 'synthpop', 'pop-rock', 'electronic', 'ukrainian', 'synthpop', 'pop-rock']",3:34
100 годин,Скрябін,"2,267","12,848","['ukrainian', 'synthpop', 'pop-rock', 'electronic', 'ukrainian', 'synthpop', 'pop-rock']",3:43
Оля,Скрябін,"2,276","10,632","['ukrainian', 'synthpop', 'pop-rock', 'electronic', 'ukrainian', 'synthpop', 'pop-rock']",3:08
Бультер'єр,Скрябін,"2,245","16,520","['ukrainian', 'synthpop', 'ukrainian', 'synthpop', 'pop-rock']",2:50
Най буде дощ,Скрябін,"2,217","12,670","['ukrainian', 'dark electro', 'synth goth', 'synthpop', 'ukrainian', 'synthpop', 'pop-rock']",4:23
Не думай про завтра,Скрябін,"2,182","12,099","['ukrainian', 'synthpop', 'pop-rock', 'electronic', 'ukrainian', 'synthpop', 'pop-rock']",4:33
Не даєш,Скрябін,"2,166","10,353","['ukrainian', 'synthpop', 'pop-rock', 'electronic', 'ukrainian', 'synthpop', 'pop-rock']",3:01
Притулися,Скрябін,"2,176","7,775","['ukrainian', 'synthpop', 'pop-rock', 'electronic', 'ukrainian', 'synthpop', 'pop-rock']",3:59
Ще одна пісня про любов,Скрябін,"2,158","10,413","['ukrainian', 'synthpop', 'pop-rock', 'electronic', 'ukrainian', 'synthpop', 'pop-rock']",4:06
Казка,Скрябін,"2,142","10,869","['synthpop', 'ukrainian', 'ukrainian', 'synthpop', 'pop-rock']",3:34
Тримай її за руку,Скрябін,"2,061","9,406","['ukrainian', 'synthpop', 'pop-rock', 'electronic', 'ukrainian', 'synthpop', 'pop-rock']",4:50
Про любов,Скрябін,"2,033","10,460","['cloudwalkers', 'ukrainian', 'synthpop', 'pop-rock']",3:45
Я не тримаю зла,Скрябін,"2,015","11,107","['ukrainian', 'synthpop', 'pop-rock', 'electronic', 'ukrainian', 'synthpop', 'pop-rock']",3:38
Руїна,Скрябін,"1,955","10,575","['ukrainian', 'synthpop', 'pop-rock', 'electronic', 'ukrainian', 'synthpop', 'pop-rock']",3:56
Цукор,Скрябін,"1,931","10,476","['ukrainian', 'synthpop', 'pop-rock', 'electronic', 'ukrainian', 'synthpop', 'pop-rock']",4:11
Чорнобиль форева,Скрябін,"1,878","13,437","['synthpop', 'rock', 'ukrainian', 'ukrainian', 'synthpop', 'pop-rock']",2:45
Чуєш біль,Скрябін,"1,855","10,379","['synthpop', '80s', 'ukrainian', 'post-punk', 'ukrainian', 'synthpop', 'pop-rock']",5:35
Бути маленьким,Скрябін,"1,853","8,514","['ukrainian', 'synthpop', 'pop-rock', 'electronic', 'ukrainian', 'synthpop', 'pop-rock']",4:52
Шось зимно,Скрябін,"1,842","9,561","['synthpop', 'sexy', 'melancholic', '90s', 'love forever', 'ukrainian', 'synthpop', 'pop-rock']",4:56
Коралі,Скрябін,"1,855","8,360","['ukrainian', 'synthpop', 'ukrainian', 'synthpop', 'pop-rock']",2:18
А під новий рік,Скрябін,"1,814","6,670","['ukrainian', 'synthpop', 'pop-rock', 'electronic', 'ukrainian', 'synthpop', 'pop-rock']",3:46
З новим роком і рождеством,Скрябін,"1,782","6,785","['ukrainian', 'synthpop', 'pop-rock', 'electronic', 'ukrainian', 'synthpop', 'pop-rock']",3:55
Руки медузи,Скрябін,"1,763","9,897","['synthpop', 'new romantic', 'ukrainian', '90s', 'ukrainian', 'synthpop', 'pop-rock']",Add lyrics on Musixmatch
Чим пахне,Скрябін,"1,758","7,662","['ukrainian', 'synthpop', 'pop-rock', 'electronic', 'ukrainian', 'synthpop', 'pop-rock']",Add lyrics on Musixmatch
Прогноз погоди,Скрябін,"1,757","7,674","['ukrainian', 'synthpop', 'pop-rock', 'electronic', 'ukrainian', 'synthpop', 'pop-rock']",3:16
Татко хорий,Скрябін,"1,721","8,418","['ukrainian', 'ukrainian', 'synthpop', 'pop-rock']",3:38
Водавогонь,Скрябін,"1,721","10,525","['ukrainian', 'synthpop', 'pop-rock', 'electronic', 'ukrainian', 'synthpop', 'pop-rock']",3:48
Загублений рай,Скрябін,"1,699","8,483","['ukrainian', 'synthpop', 'truth of life', 'we can change the world', 'music of spirit', 'ukrainian', 'synthpop', 'pop-rock']",3:28
Танго,Скрябін,"1,704","7,672","['ukrainian', 'synthpop', 'pop-rock', 'electronic', 'ukrainian', 'synthpop', 'pop-rock']",3:43
Загублені діти,Скрябін,"1,671","6,479","['ukrainian', 'synthpop', 'pop-rock', 'electronic', 'ukrainian', 'synthpop', 'pop-rock']",3:58
Хай буде так як хочеш ти,Скрябін,"1,666","6,947","['ukrainian', 'synthpop', 'pop-rock', 'electronic', 'ukrainian', 'synthpop', 'pop-rock']",3:37
Сліди,Скрябін,"1,667","7,651","['ukrainian', 'synthpop', 'pop-rock', 'electronic', 'ukrainian', 'synthpop', 'pop-rock']",2:49
То моє море,Скрябін,"1,657","8,211","['ukrainian', 'synthpop', 'pop-rock', 'electronic', 'ukrainian', 'synthpop', 'pop-rock']",4:16
Разом ми,Скрябін,"1,623","7,033","['ukrainian', 'ukrainian', 'synthpop', 'pop-rock']",Add lyrics on Musixmatch
Просто ми,Скрябін,"1,618","6,993","['ukrainian', 'synthpop', 'pop-rock', 'electronic', 'ukrainian', 'synthpop', 'pop-rock']",3:47
Стриптиз,Скрябін,"1,605","7,264","['ukrainian', 'synthpop', 'pop-rock', 'electronic', 'ukrainian', 'synthpop', 'pop-rock']",3:48
Я живу,Скрябін,"1,586","7,792","['synthpop', '80s', 'ukrainian', 'ukrainian', 'synthpop', 'pop-rock']",3:03
Модна країна,Скрябін,"1,538","7,314","['ukrainian', 'synthpop', 'pop-rock', 'electronic', 'ukrainian', 'synthpop', 'pop-rock']",4:11
Історія,Скрябін,"1,522","7,544","['ukrainian', 'synthpop', 'pop-rock', 'electronic', 'ukrainian', 'synthpop', 'pop-rock']",3:53
Сам,Скрябін,"1,529","8,589","['ukrainian', 'synthpop', 'pop-rock', 'electronic', 'ukrainian', 'synthpop', 'pop-rock']",3:17
Порш пана мера,Скрябін,"1,504","6,643","['ukrainian', 'synthpop', 'pop-rock', 'electronic', 'ukrainian', 'synthpop', 'pop-rock']",3:47
Телефони,Скрябін,"1,494","7,154","['ukrainian', 'synthpop', 'pop-rock', 'electronic', 'ukrainian', 'synthpop', 'pop-rock']",3:43
Холодний смак,Скрябін,"1,444","7,386","['ukrainian', 'synthpop', 'pop-rock', 'electronic', 'ukrainian', 'synthpop', 'pop-rock']",5:21
Негри люблять молоко,Скрябін,"1,435","7,330","['synthpop', '90s', 'ukrainian', 'synthpop', 'pop-rock']",3:27
Мій брудний космос,Скрябін,"1,431","7,073","['ukrainian', 'synthpop', 'pop-rock', 'electronic', 'ukrainian', 'synthpop', 'pop-rock']",3:48
Ніби в раю,Скрябін,"1,399","6,959","['ukrainian', 'synthpop', 'pop-rock', 'electronic', 'ukrainian', 'synthpop', 'pop-rock']",3:51
Я не буду там,Скрябін,"1,395","7,159","['ukrainian', 'synthpop', 'pop-rock', 'electronic', 'ukrainian', 'synthpop', 'pop-rock']",3:01
І буде так,Скрябін,"1,381","6,591","['ukrainian', 'ukrainian', 'synthpop', 'pop-rock']",3:46
Дві душі,alyona alyona,100,127,"['ukrainian', 'rap', 'hip-hop', 'hip hop', 'trap', 'ukrainian', 'rap', 'hip-hop']",Add lyrics on Musixmatch
220,Перкалаба,"4,246","13,887","['ska', 'ukrainian', 'russian', 'folk', 'ukrainian', 'ska', 'folk']",1:11
Полька,Перкалаба,"3,833","10,576","['gypsy punk', 'folk', 'ska', 'polka', 'ukrainian', 'ska', 'folk']",2:16
Бугай,Перкалаба,"2,574","9,305","['ukrainian', 'ska', 'ukrainian rock', 'ua', 'folk-ska', 'ukrainian', 'ska', 'folk']",2:34
Парагвай,Перкалаба,"2,369","9,427","['ska', 'polka', 'ukrainian ska', 'ua', 'vavilon', 'ukrainian', 'ska', 'folk']",Add lyrics on Musixmatch
Горрри!,Перкалаба,"2,192","7,660","['ska', 'alternative', 'ukrainian', 'ua', 'ukrainian', 'ska', 'folk']",3:24
Bormenzal,Перкалаба,"1,739","6,757","['alternative', 'ua', 'ukrainian', 'ska', 'folk']",4:14
Крила,Перкалаба,"1,637","6,573","['ska', 'folk', 'ska-punk', 'folk rock', 'ukrainian', 'ska', 'folk']",3:09
Зозулица,Перкалаба,"1,568","5,539","['folk rock', 'ua', 'ukrainian', 'ska', 'folk']",2:55
Голяк,Перкалаба,"1,542","5,493","['ska', 'ukrainian', 'ska', 'folk']",2:18
Теща,Перкалаба,"1,491","5,793","['ukrainian', 'alternative', 'ua', 'ukrainian', 'ska', 'folk']",3:56
Льотчик,Перкалаба,"1,479","6,347","['trance', 'ua', 'ukrainian', 'ska', 'folk']",4:08
Глина,Перкалаба,"1,465","5,647","['ska', 'ua', 'ukrainian', 'ska', 'folk']",3:55
Пан,Перкалаба,"1,371","5,568","['folk rock', 'ua', 'ukrainian', 'ska', 'folk']",3:01
говорить івано-франківськ,Перкалаба,"1,275","5,416","['ukrainian', 'ska', 'folk', 'ethno-ska', 'folk-punk', 'ukrainian', 'ska', 'folk']",2:43
Перда,Перкалаба,"1,267","4,761","['ska', 'folk', 'ua', 'ukrainian', 'ska', 'folk']",2:53
